"date_customer_key","mon_first","id_integrador_loja","firstpurchase","lastpurchase","f","m","discount","f12m","m12m","r","rfm_recency","rfm_frequency","rfm_monetary","churn"
"202005012576",2020-05-01,2576,2020-05-05,2020-05-05,2,47548.9500,-1110.6200,2,47548.9500,26,3,4,5,0
"202006012576",2020-06-01,2576,2020-05-05,2020-06-25,3,40419.3000,-463.3900,5,87968.2500,5,4,5,5,0
"202007012576",2020-07-01,2576,2020-05-05,2020-07-23,3,75757.9100,-1224.4400,8,163726.1600,8,4,5,5,0
"202008012576",2020-08-01,2576,2020-05-05,2020-08-12,1,26940.1800,-1417.9000,9,190666.3400,19,3,5,5,0
"202009012576",2020-09-01,2576,2020-05-05,2020-09-29,8,93431.5200,-1460.4200,17,284097.8600,1,5,5,5,0
"202010012576",2020-10-01,2576,2020-05-05,2020-10-24,6,49014.2700,-925.9000,23,333112.1300,7,5,5,5,0
"202011012576",2020-11-01,2576,2020-05-05,2020-11-24,3,104156.1500,0.0000,26,437268.2800,6,5,5,5,0
"202012012576",2020-12-01,2576,2020-05-05,2020-12-22,5,76508.6500,-2379.0500,31,513776.9300,9,5,5,5,0
"202101012576",2021-01-01,2576,2020-05-05,2021-01-06,2,32508.8400,0.0000,33,546285.7700,25,4,5,5,0
"202102012576",2021-02-01,2576,2020-05-05,2021-02-17,1,1541.9600,-1913.5800,34,547827.7300,11,5,5,5,0
"202103012576",2021-03-01,2576,2020-05-05,2021-03-30,2,24582.5600,0.0000,36,572410.2900,1,5,5,5,1
"202104012576",2021-04-01,2576,2020-05-05,2021-03-30,0,0,0,36,572410.2900,31,4,5,5,0
"202105012576",2021-05-01,2576,2020-05-05,2021-05-01,1,17973.2700,-945.9600,35,542834.6100,30,4,5,5,0
"202106012576",2021-06-01,2576,2020-05-05,2021-06-12,3,84301.0500,-1821.9900,35,586716.3600,18,4,5,5,0
"202107012576",2021-07-01,2576,2020-05-05,2021-07-08,1,26992.3900,-1420.6500,33,537950.8400,23,4,5,5,0
"202108012576",2021-08-01,2576,2020-05-05,2021-08-30,8,142686.8300,-4617.3100,40,653697.4900,1,5,5,5,0
"202109012576",2021-09-01,2576,2020-05-05,2021-09-30,4,102603.3500,0.0000,36,662869.3200,0,5,5,5,0
"202110012576",2021-10-01,2576,2020-05-05,2021-10-04,1,5798.1400,-305.1700,31,619653.1900,27,3,5,5,0
"202111012576",2021-11-01,2576,2020-05-05,2021-11-26,4,78811.8400,-4555.6000,32,594308.8800,4,5,5,5,0
"202112012576",2021-12-01,2576,2020-05-05,2021-12-15,1,23868.9200,-738.2100,28,541669.1500,16,5,5,5,
"202012012584",2020-12-01,2584,2020-12-22,2020-12-22,1,56373.2600,-1000.0000,1,56373.2600,9,5,2,3,1
"202101012584",2021-01-01,2584,2020-12-22,2020-12-22,0,0,0,1,56373.2600,40,3,2,3,1
"202102012584",2021-02-01,2584,2020-12-22,2020-12-22,0,0,0,1,56373.2600,68,3,2,3,0
"202103012584",2021-03-01,2584,2020-12-22,2021-03-11,1,28658.8700,-1906.5600,2,85032.1300,20,4,3,4,1
"202104012584",2021-04-01,2584,2020-12-22,2021-03-11,0,0,0,2,85032.1300,50,3,3,4,1
"202105012584",2021-05-01,2584,2020-12-22,2021-03-11,0,0,0,2,85032.1300,81,3,3,4,1
"202106012584",2021-06-01,2584,2020-12-22,2021-03-11,0,0,0,2,85032.1300,111,2,3,4,1
"202107012584",2021-07-01,2584,2020-12-22,2021-03-11,0,0,0,2,85032.1300,142,2,2,4,1
"202108012584",2021-08-01,2584,2020-12-22,2021-03-11,0,0,0,2,85032.1300,173,2,3,4,1
"202109012584",2021-09-01,2584,2020-12-22,2021-03-11,0,0,0,2,85032.1300,203,2,2,3,0
"202110012584",2021-10-01,2584,2020-12-22,2021-10-27,2,37391.4100,0.0000,4,122423.5400,4,4,4,4,0
"202111012584",2021-11-01,2584,2020-12-22,2021-11-25,2,81409.5800,-2797.5800,6,203833.1200,5,4,4,4,1
"202112012584",2021-12-01,2584,2020-12-22,2021-11-25,0,0,0,5,147459.8600,36,4,4,4,
"202005012587",2020-05-01,2587,2020-05-22,2020-05-22,1,12118.6900,-898.1700,1,12118.6900,9,5,3,2,1
"202006012587",2020-06-01,2587,2020-05-22,2020-05-22,0,0,0,1,12118.6900,39,2,2,2,0
"202007012587",2020-07-01,2587,2020-05-22,2020-07-13,1,12448.3500,-655.1800,2,24567.0400,18,3,4,3,0
"202008012587",2020-08-01,2587,2020-05-22,2020-08-07,1,20520.6800,-1080.0400,3,45087.7200,24,3,4,4,1
"202009012587",2020-09-01,2587,2020-05-22,2020-08-07,0,0,0,3,45087.7200,54,2,4,4,1
"202010012587",2020-10-01,2587,2020-05-22,2020-08-07,0,0,0,3,45087.7200,85,2,4,3,1
"202011012587",2020-11-01,2587,2020-05-22,2020-08-07,0,0,0,3,45087.7200,115,1,4,3,1
"202012012587",2020-12-01,2587,2020-05-22,2020-08-07,0,0,0,3,45087.7200,146,1,3,3,1
"202101012587",2021-01-01,2587,2020-05-22,2020-08-07,0,0,0,3,45087.7200,177,1,3,3,1
"202102012587",2021-02-01,2587,2020-05-22,2020-08-07,0,0,0,3,45087.7200,205,1,3,3,1
"202103012587",2021-03-01,2587,2020-05-22,2020-08-07,0,0,0,3,45087.7200,236,1,3,3,0
"202104012587",2021-04-01,2587,2020-05-22,2021-04-16,1,15961.1200,-840.0600,4,61048.8400,14,4,4,3,0
"202105012587",2021-05-01,2587,2020-05-22,2021-05-24,1,10336.5700,-544.0300,4,59266.7200,7,4,4,3,1
"202106012587",2021-06-01,2587,2020-05-22,2021-05-24,0,0,0,4,59266.7200,37,3,4,3,1
"202107012587",2021-07-01,2587,2020-05-22,2021-05-24,0,0,0,3,46818.3700,68,3,3,3,1
"202108012587",2021-08-01,2587,2020-05-22,2021-05-24,0,0,0,2,26297.6900,99,2,3,2,0
"202109012587",2021-09-01,2587,2020-05-22,2021-09-27,1,10327.3600,-543.5500,3,36625.0500,3,5,3,2,0
"202110012587",2021-10-01,2587,2020-05-22,2021-10-29,2,29143.0000,-1533.8400,5,65768.0500,2,5,4,3,1
"202111012587",2021-11-01,2587,2020-05-22,2021-10-29,0,0,0,5,65768.0500,32,3,4,3,1
"202112012587",2021-12-01,2587,2020-05-22,2021-10-29,0,0,0,5,65768.0500,63,3,4,3,
"202010012589",2020-10-01,2589,2020-10-19,2020-10-19,1,17333.3600,0.0000,1,17333.3600,12,4,2,2,1
"202011012589",2020-11-01,2589,2020-10-19,2020-10-19,0,0,0,1,17333.3600,42,3,1,2,1
"202012012589",2020-12-01,2589,2020-10-19,2020-10-19,0,0,0,1,17333.3600,73,2,1,2,1
"202101012589",2021-01-01,2589,2020-10-19,2020-10-19,0,0,0,1,17333.3600,104,2,1,2,1
"202102012589",2021-02-01,2589,2020-10-19,2020-10-19,0,0,0,1,17333.3600,132,2,2,2,1
"202103012589",2021-03-01,2589,2020-10-19,2020-10-19,0,0,0,1,17333.3600,163,1,1,2,1
"202104012589",2021-04-01,2589,2020-10-19,2020-10-19,0,0,0,1,17333.3600,193,1,1,2,1
"202105012589",2021-05-01,2589,2020-10-19,2020-10-19,0,0,0,1,17333.3600,224,1,1,2,1
"202106012589",2021-06-01,2589,2020-10-19,2020-10-19,0,0,0,1,17333.3600,254,1,1,2,1
"202107012589",2021-07-01,2589,2020-10-19,2020-10-19,0,0,0,1,17333.3600,285,1,2,1,1
"202108012589",2021-08-01,2589,2020-10-19,2020-10-19,0,0,0,1,17333.3600,316,1,1,2,1
"202109012589",2021-09-01,2589,2020-10-19,2020-10-19,0,0,0,1,17333.3600,346,1,2,2,1
"202110012589",2021-10-01,2589,2020-10-19,2020-10-19,0,0,0,0,0,377,1,1,1,1
"202111012589",2021-11-01,2589,2020-10-19,2020-10-19,0,0,0,0,0,407,1,1,1,1
"202112012589",2021-12-01,2589,2020-10-19,2020-10-19,0,0,0,0,0,438,1,1,1,
"202006012591",2020-06-01,2591,2020-06-03,2020-06-08,2,41559.8000,-1922.0000,2,41559.8000,22,3,4,4,0
"202007012591",2020-07-01,2591,2020-06-03,2020-07-31,1,4772.4200,0.0000,3,46332.2200,0,5,4,4,1
"202008012591",2020-08-01,2591,2020-06-03,2020-07-31,0,0,0,3,46332.2200,31,3,4,4,1
"202009012591",2020-09-01,2591,2020-06-03,2020-07-31,0,0,0,3,46332.2200,61,2,4,4,0
"202010012591",2020-10-01,2591,2020-06-03,2020-10-30,1,5128.6400,0.0000,4,51460.8600,1,5,4,4,1
"202011012591",2020-11-01,2591,2020-06-03,2020-10-30,0,0,0,4,51460.8600,31,3,4,3,1
"202012012591",2020-12-01,2591,2020-06-03,2020-10-30,0,0,0,4,51460.8600,62,2,4,3,1
"202101012591",2021-01-01,2591,2020-06-03,2020-10-30,0,0,0,4,51460.8600,93,2,4,3,1
"202102012591",2021-02-01,2591,2020-06-03,2020-10-30,0,0,0,4,51460.8600,121,2,4,3,1
"202103012591",2021-03-01,2591,2020-06-03,2020-10-30,0,0,0,4,51460.8600,152,2,4,3,0
"202104012591",2021-04-01,2591,2020-06-03,2021-04-06,1,10927.5100,0.0000,5,62388.3700,24,4,4,3,1
"202105012591",2021-05-01,2591,2020-06-03,2021-04-06,0,0,0,5,62388.3700,55,3,4,3,1
"202106012591",2021-06-01,2591,2020-06-03,2021-04-06,0,0,0,3,20828.5700,85,2,3,2,1
"202107012591",2021-07-01,2591,2020-06-03,2021-04-06,0,0,0,2,16056.1500,116,2,2,1,1
"202108012591",2021-08-01,2591,2020-06-03,2021-04-06,0,0,0,2,16056.1500,147,2,3,1,1
"202109012591",2021-09-01,2591,2020-06-03,2021-04-06,0,0,0,2,16056.1500,177,2,2,1,1
"202110012591",2021-10-01,2591,2020-06-03,2021-04-06,0,0,0,1,10927.5100,208,1,1,1,1
"202111012591",2021-11-01,2591,2020-06-03,2021-04-06,0,0,0,1,10927.5100,238,1,2,1,1
"202112012591",2021-12-01,2591,2020-06-03,2021-04-06,0,0,0,1,10927.5100,269,1,2,1,
"202005012595",2020-05-01,2595,2020-05-09,2020-05-09,1,4520.2900,-335.0200,1,4520.2900,22,3,2,1,1
"202006012595",2020-06-01,2595,2020-05-09,2020-05-09,0,0,0,1,4520.2900,52,2,2,1,1
"202007012595",2020-07-01,2595,2020-05-09,2020-05-09,0,0,0,1,4520.2900,83,1,1,1,1
"202008012595",2020-08-01,2595,2020-05-09,2020-05-09,0,0,0,1,4520.2900,114,1,1,1,1
"202009012595",2020-09-01,2595,2020-05-09,2020-05-09,0,0,0,1,4520.2900,144,1,1,1,0
"202010012595",2020-10-01,2595,2020-05-09,2020-10-23,1,17683.1700,0.0000,2,22203.4600,8,4,3,2,1
"202011012595",2020-11-01,2595,2020-05-09,2020-10-23,0,0,0,2,22203.4600,38,3,3,2,1
"202012012595",2020-12-01,2595,2020-05-09,2020-10-23,0,0,0,2,22203.4600,69,2,3,2,0
"202101012595",2021-01-01,2595,2020-05-09,2021-01-14,1,30317.2700,0.0000,3,52520.7300,17,4,4,3,1
"202102012595",2021-02-01,2595,2020-05-09,2021-01-14,0,0,0,3,52520.7300,45,3,4,3,0
"202103012595",2021-03-01,2595,2020-05-09,2021-03-25,2,35057.7600,0.0000,5,87578.4900,6,5,4,4,1
"202104012595",2021-04-01,2595,2020-05-09,2021-03-25,0,0,0,5,87578.4900,36,4,4,4,0
"202105012595",2021-05-01,2595,2020-05-09,2021-05-31,1,4669.5900,0.0000,5,87727.7900,0,5,4,4,0
"202106012595",2021-06-01,2595,2020-05-09,2021-05-31,0,0,0,5,87727.7900,30,4,4,4,1
"202107012595",2021-07-01,2595,2020-05-09,2021-05-31,0,0,0,5,87727.7900,61,3,4,4,1
"202108012595",2021-08-01,2595,2020-05-09,2021-05-31,0,0,0,5,87727.7900,92,3,4,4,1
"202109012595",2021-09-01,2595,2020-05-09,2021-05-31,0,0,0,5,87727.7900,122,2,4,3,0
"202110012595",2021-10-01,2595,2020-05-09,2021-10-18,1,47411.9900,0.0000,5,117456.6100,13,4,4,4,0
"202111012595",2021-11-01,2595,2020-05-09,2021-11-30,1,32560.3300,-1713.7000,6,150016.9400,0,5,4,4,1
"202112012595",2021-12-01,2595,2020-05-09,2021-11-30,0,0,0,6,150016.9400,31,4,4,4,
"202109012597",2021-09-01,2597,2021-09-28,2021-09-28,1,19389.4000,-700.9000,1,19389.4000,2,5,2,2,0
"202110012597",2021-10-01,2597,2021-09-28,2021-10-29,2,25398.2100,-256.5600,3,44787.6100,2,5,3,3,0
"202111012597",2021-11-01,2597,2021-09-28,2021-11-05,1,30530.3500,-308.3800,4,75317.9600,25,4,4,3,1
"202112012597",2021-12-01,2597,2021-09-28,2021-11-05,0,0,0,4,75317.9600,56,3,4,3,
"202008012600",2020-08-01,2600,2020-08-28,2020-08-28,1,11601.7400,-500.0000,1,11601.7400,3,5,3,2,1
"202009012600",2020-09-01,2600,2020-08-28,2020-08-28,0,0,0,1,11601.7400,33,3,2,1,1
"202010012600",2020-10-01,2600,2020-08-28,2020-08-28,0,0,0,1,11601.7400,64,2,2,1,1
"202011012600",2020-11-01,2600,2020-08-28,2020-08-28,0,0,0,1,11601.7400,94,2,3,1,1
"202012012600",2020-12-01,2600,2020-08-28,2020-08-28,0,0,0,1,11601.7400,125,1,1,1,1
"202101012600",2021-01-01,2600,2020-08-28,2020-08-28,0,0,0,1,11601.7400,156,1,1,1,1
"202102012600",2021-02-01,2600,2020-08-28,2020-08-28,0,0,0,1,11601.7400,184,1,1,1,1
"202103012600",2021-03-01,2600,2020-08-28,2020-08-28,0,0,0,1,11601.7400,215,1,1,1,1
"202104012600",2021-04-01,2600,2020-08-28,2020-08-28,0,0,0,1,11601.7400,245,1,1,1,1
"202105012600",2021-05-01,2600,2020-08-28,2020-08-28,0,0,0,1,11601.7400,276,1,1,1,1
"202106012600",2021-06-01,2600,2020-08-28,2020-08-28,0,0,0,1,11601.7400,306,1,1,1,1
"202107012600",2021-07-01,2600,2020-08-28,2020-08-28,0,0,0,1,11601.7400,337,1,2,1,1
"202108012600",2021-08-01,2600,2020-08-28,2020-08-28,0,0,0,0,0,368,1,1,1,1
"202109012600",2021-09-01,2600,2020-08-28,2020-08-28,0,0,0,0,0,398,1,1,1,1
"202110012600",2021-10-01,2600,2020-08-28,2020-08-28,0,0,0,0,0,429,1,1,1,1
"202111012600",2021-11-01,2600,2020-08-28,2020-08-28,0,0,0,0,0,459,1,1,1,1
"202112012600",2021-12-01,2600,2020-08-28,2020-08-28,0,0,0,0,0,490,1,1,1,
"202008012602",2020-08-01,2602,2020-08-27,2020-08-27,1,11366.1500,-1124.5300,1,11366.1500,4,5,3,1,1
"202009012602",2020-09-01,2602,2020-08-27,2020-08-27,0,0,0,1,11366.1500,34,3,2,1,1
"202010012602",2020-10-01,2602,2020-08-27,2020-08-27,0,0,0,1,11366.1500,65,2,2,1,1
"202011012602",2020-11-01,2602,2020-08-27,2020-08-27,0,0,0,1,11366.1500,95,2,2,1,1
"202012012602",2020-12-01,2602,2020-08-27,2020-08-27,0,0,0,1,11366.1500,126,1,1,1,1
"202101012602",2021-01-01,2602,2020-08-27,2020-08-27,0,0,0,1,11366.1500,157,1,1,1,1
"202102012602",2021-02-01,2602,2020-08-27,2020-08-27,0,0,0,1,11366.1500,185,1,1,1,1
"202103012602",2021-03-01,2602,2020-08-27,2020-08-27,0,0,0,1,11366.1500,216,1,1,1,1
"202104012602",2021-04-01,2602,2020-08-27,2020-08-27,0,0,0,1,11366.1500,246,1,1,1,1
"202105012602",2021-05-01,2602,2020-08-27,2020-08-27,0,0,0,1,11366.1500,277,1,1,1,1
"202106012602",2021-06-01,2602,2020-08-27,2020-08-27,0,0,0,1,11366.1500,307,1,1,1,1
"202107012602",2021-07-01,2602,2020-08-27,2020-08-27,0,0,0,1,11366.1500,338,1,2,1,1
"202108012602",2021-08-01,2602,2020-08-27,2020-08-27,0,0,0,0,0,369,1,1,1,1
"202109012602",2021-09-01,2602,2020-08-27,2020-08-27,0,0,0,0,0,399,1,1,1,1
"202110012602",2021-10-01,2602,2020-08-27,2020-08-27,0,0,0,0,0,430,1,1,1,1
"202111012602",2021-11-01,2602,2020-08-27,2020-08-27,0,0,0,0,0,460,1,1,1,1
"202112012602",2021-12-01,2602,2020-08-27,2020-08-27,0,0,0,0,0,491,1,1,1,
"202008012610",2020-08-01,2610,2020-08-21,2020-08-21,1,19525.1800,-500.0000,1,19525.1800,10,4,3,2,1
"202009012610",2020-09-01,2610,2020-08-21,2020-08-21,0,0,0,1,19525.1800,40,3,2,2,1
"202010012610",2020-10-01,2610,2020-08-21,2020-08-21,0,0,0,1,19525.1800,71,2,1,2,1
"202011012610",2020-11-01,2610,2020-08-21,2020-08-21,0,0,0,1,19525.1800,101,2,2,2,1
"202012012610",2020-12-01,2610,2020-08-21,2020-08-21,0,0,0,1,19525.1800,132,1,1,2,1
"202101012610",2021-01-01,2610,2020-08-21,2020-08-21,0,0,0,1,19525.1800,163,1,1,2,1
"202102012610",2021-02-01,2610,2020-08-21,2020-08-21,0,0,0,1,19525.1800,191,1,1,2,1
"202103012610",2021-03-01,2610,2020-08-21,2020-08-21,0,0,0,1,19525.1800,222,1,1,2,1
"202104012610",2021-04-01,2610,2020-08-21,2020-08-21,0,0,0,1,19525.1800,252,1,1,2,1
"202105012610",2021-05-01,2610,2020-08-21,2020-08-21,0,0,0,1,19525.1800,283,1,1,2,1
"202106012610",2021-06-01,2610,2020-08-21,2020-08-21,0,0,0,1,19525.1800,313,1,1,2,1
"202107012610",2021-07-01,2610,2020-08-21,2020-08-21,0,0,0,1,19525.1800,344,1,2,2,1
"202108012610",2021-08-01,2610,2020-08-21,2020-08-21,0,0,0,0,0,375,1,1,1,1
"202109012610",2021-09-01,2610,2020-08-21,2020-08-21,0,0,0,0,0,405,1,1,1,1
"202110012610",2021-10-01,2610,2020-08-21,2020-08-21,0,0,0,0,0,436,1,1,1,1
"202111012610",2021-11-01,2610,2020-08-21,2020-08-21,0,0,0,0,0,466,1,1,1,1
"202112012610",2021-12-01,2610,2020-08-21,2020-08-21,0,0,0,0,0,497,1,1,1,
"202011012615",2020-11-01,2615,2020-11-03,2020-11-03,1,14633.6300,0.0000,1,14633.6300,27,3,1,2,1
"202012012615",2020-12-01,2615,2020-11-03,2020-11-03,0,0,0,1,14633.6300,58,2,2,1,1
"202101012615",2021-01-01,2615,2020-11-03,2020-11-03,0,0,0,1,14633.6300,89,2,1,1,1
"202102012615",2021-02-01,2615,2020-11-03,2020-11-03,0,0,0,1,14633.6300,117,2,2,1,1
"202103012615",2021-03-01,2615,2020-11-03,2020-11-03,0,0,0,1,14633.6300,148,2,1,1,1
"202104012615",2021-04-01,2615,2020-11-03,2020-11-03,0,0,0,1,14633.6300,178,1,1,1,1
"202105012615",2021-05-01,2615,2020-11-03,2020-11-03,0,0,0,1,14633.6300,209,1,1,1,1
"202106012615",2021-06-01,2615,2020-11-03,2020-11-03,0,0,0,1,14633.6300,239,1,1,1,0
"202107012615",2021-07-01,2615,2020-11-03,2021-07-07,1,11254.9800,0.0000,2,25888.6100,24,4,3,2,1
"202108012615",2021-08-01,2615,2020-11-03,2021-07-07,0,0,0,2,25888.6100,55,3,3,2,1
"202109012615",2021-09-01,2615,2020-11-03,2021-07-07,0,0,0,2,25888.6100,85,2,3,2,1
"202110012615",2021-10-01,2615,2020-11-03,2021-07-07,0,0,0,2,25888.6100,116,2,2,2,1
"202111012615",2021-11-01,2615,2020-11-03,2021-07-07,0,0,0,1,11254.9800,146,2,1,1,1
"202112012615",2021-12-01,2615,2020-11-03,2021-07-07,0,0,0,1,11254.9800,177,2,1,1,
"202006012616",2020-06-01,2616,2020-06-29,2020-06-29,1,4169.9700,0.0000,1,4169.9700,1,5,3,1,1
"202007012616",2020-07-01,2616,2020-06-29,2020-06-29,0,0,0,1,4169.9700,32,2,2,1,1
"202008012616",2020-08-01,2616,2020-06-29,2020-06-29,0,0,0,1,4169.9700,63,2,1,1,1
"202009012616",2020-09-01,2616,2020-06-29,2020-06-29,0,0,0,1,4169.9700,93,1,1,1,0
"202010012616",2020-10-01,2616,2020-06-29,2020-10-26,2,35765.1000,0.0000,3,39935.0700,5,5,4,3,1
"202011012616",2020-11-01,2616,2020-06-29,2020-10-26,0,0,0,3,39935.0700,35,3,4,3,1
"202012012616",2020-12-01,2616,2020-06-29,2020-10-26,0,0,0,3,39935.0700,66,2,3,3,1
"202101012616",2021-01-01,2616,2020-06-29,2020-10-26,0,0,0,3,39935.0700,97,2,3,3,1
"202102012616",2021-02-01,2616,2020-06-29,2020-10-26,0,0,0,3,39935.0700,125,2,3,3,1
"202103012616",2021-03-01,2616,2020-06-29,2020-10-26,0,0,0,3,39935.0700,156,2,3,3,1
"202104012616",2021-04-01,2616,2020-06-29,2020-10-26,0,0,0,3,39935.0700,186,1,3,3,0
"202105012616",2021-05-01,2616,2020-06-29,2021-05-21,2,16877.9200,-1301.3100,5,56812.9900,10,4,4,3,1
"202106012616",2021-06-01,2616,2020-06-29,2021-05-21,0,0,0,4,52643.0200,40,3,4,3,1
"202107012616",2021-07-01,2616,2020-06-29,2021-05-21,0,0,0,4,52643.0200,71,3,4,3,1
"202108012616",2021-08-01,2616,2020-06-29,2021-05-21,0,0,0,4,52643.0200,102,2,4,3,1
"202109012616",2021-09-01,2616,2020-06-29,2021-05-21,0,0,0,4,52643.0200,132,2,4,3,1
"202110012616",2021-10-01,2616,2020-06-29,2021-05-21,0,0,0,2,16877.9200,163,2,3,1,1
"202111012616",2021-11-01,2616,2020-06-29,2021-05-21,0,0,0,2,16877.9200,193,2,2,1,1
"202112012616",2021-12-01,2616,2020-06-29,2021-05-21,0,0,0,2,16877.9200,224,1,3,2,
"202103012621",2021-03-01,2621,2021-03-09,2021-03-09,1,15911.0600,0.0000,1,15911.0600,22,4,2,1,1
"202104012621",2021-04-01,2621,2021-03-09,2021-03-09,0,0,0,1,15911.0600,52,3,2,1,1
"202105012621",2021-05-01,2621,2021-03-09,2021-03-09,0,0,0,1,15911.0600,83,3,2,1,1
"202106012621",2021-06-01,2621,2021-03-09,2021-03-09,0,0,0,1,15911.0600,113,2,1,1,0
"202107012621",2021-07-01,2621,2021-03-09,2021-07-30,3,111016.3900,-8829.8500,4,126927.4500,1,5,4,4,0
"202108012621",2021-08-01,2621,2021-03-09,2021-08-26,2,61462.4000,-4967.9800,6,188389.8500,5,5,4,4,1
"202109012621",2021-09-01,2621,2021-03-09,2021-08-26,0,0,0,6,188389.8500,35,3,4,4,0
"202110012621",2021-10-01,2621,2021-03-09,2021-10-29,2,103613.9800,-4563.9000,8,292003.8300,2,5,4,5,0
"202111012621",2021-11-01,2621,2021-03-09,2021-11-26,1,24929.5700,-2769.9500,9,316933.4000,4,4,4,5,1
"202112012621",2021-12-01,2621,2021-03-09,2021-11-26,0,0,0,9,316933.4000,35,4,4,5,
"202005012622",2020-05-01,2622,2020-05-26,2020-05-26,1,10265.8400,0.0000,1,10265.8400,5,5,3,2,1
"202006012622",2020-06-01,2622,2020-05-26,2020-05-26,0,0,0,1,10265.8400,35,2,2,1,1
"202007012622",2020-07-01,2622,2020-05-26,2020-05-26,0,0,0,1,10265.8400,66,1,1,1,0
"202008012622",2020-08-01,2622,2020-05-26,2020-08-31,3,34262.4400,0.0000,4,44528.2800,0,5,4,4,0
"202009012622",2020-09-01,2622,2020-05-26,2020-08-31,0,0,0,4,44528.2800,30,3,4,3,1
"202010012622",2020-10-01,2622,2020-05-26,2020-08-31,0,0,0,4,44528.2800,61,2,4,3,1
"202011012622",2020-11-01,2622,2020-05-26,2020-08-31,0,0,0,4,44528.2800,91,2,4,3,1
"202012012622",2020-12-01,2622,2020-05-26,2020-08-31,0,0,0,4,44528.2800,122,1,4,3,1
"202101012622",2021-01-01,2622,2020-05-26,2020-08-31,0,0,0,4,44528.2800,153,1,4,3,0
"202102012622",2021-02-01,2622,2020-05-26,2021-02-09,1,15888.9900,0.0000,5,60417.2700,19,4,4,3,1
"202103012622",2021-03-01,2622,2020-05-26,2021-02-09,0,0,0,5,60417.2700,50,3,4,3,1
"202104012622",2021-04-01,2622,2020-05-26,2021-02-09,0,0,0,5,60417.2700,80,3,4,3,1
"202105012622",2021-05-01,2622,2020-05-26,2021-02-09,0,0,0,4,50151.4300,111,2,4,3,0
"202106012622",2021-06-01,2622,2020-05-26,2021-06-09,1,21957.0800,0.0000,5,72108.5100,21,4,4,3,1
"202107012622",2021-07-01,2622,2020-05-26,2021-06-09,0,0,0,5,72108.5100,52,3,4,3,1
"202108012622",2021-08-01,2622,2020-05-26,2021-06-09,0,0,0,2,37846.0700,83,3,3,3,1
"202109012622",2021-09-01,2622,2020-05-26,2021-06-09,0,0,0,2,37846.0700,113,2,3,2,1
"202110012622",2021-10-01,2622,2020-05-26,2021-06-09,0,0,0,2,37846.0700,144,2,3,2,1
"202111012622",2021-11-01,2622,2020-05-26,2021-06-09,0,0,0,2,37846.0700,174,2,3,2,1
"202112012622",2021-12-01,2622,2020-05-26,2021-06-09,0,0,0,2,37846.0700,205,2,3,2,
"202008012625",2020-08-01,2625,2020-08-06,2020-08-06,1,18439.9100,-500.0000,1,18439.9100,25,3,2,2,1
"202009012625",2020-09-01,2625,2020-08-06,2020-08-06,0,0,0,1,18439.9100,55,2,2,2,1
"202010012625",2020-10-01,2625,2020-08-06,2020-08-06,0,0,0,1,18439.9100,86,2,1,2,1
"202011012625",2020-11-01,2625,2020-08-06,2020-08-06,0,0,0,1,18439.9100,116,1,2,2,1
"202012012625",2020-12-01,2625,2020-08-06,2020-08-06,0,0,0,1,18439.9100,147,1,1,2,1
"202101012625",2021-01-01,2625,2020-08-06,2020-08-06,0,0,0,1,18439.9100,178,1,1,2,1
"202102012625",2021-02-01,2625,2020-08-06,2020-08-06,0,0,0,1,18439.9100,206,1,1,2,1
"202103012625",2021-03-01,2625,2020-08-06,2020-08-06,0,0,0,1,18439.9100,237,1,1,2,1
"202104012625",2021-04-01,2625,2020-08-06,2020-08-06,0,0,0,1,18439.9100,267,1,1,2,1
"202105012625",2021-05-01,2625,2020-08-06,2020-08-06,0,0,0,1,18439.9100,298,1,1,2,1
"202106012625",2021-06-01,2625,2020-08-06,2020-08-06,0,0,0,1,18439.9100,328,1,1,2,1
"202107012625",2021-07-01,2625,2020-08-06,2020-08-06,0,0,0,1,18439.9100,359,1,2,2,1
"202108012625",2021-08-01,2625,2020-08-06,2020-08-06,0,0,0,0,0,390,1,1,1,1
"202109012625",2021-09-01,2625,2020-08-06,2020-08-06,0,0,0,0,0,420,1,1,1,1
"202110012625",2021-10-01,2625,2020-08-06,2020-08-06,0,0,0,0,0,451,1,1,1,1
"202111012625",2021-11-01,2625,2020-08-06,2020-08-06,0,0,0,0,0,481,1,1,1,1
"202112012625",2021-12-01,2625,2020-08-06,2020-08-06,0,0,0,0,0,512,1,1,1,
"202008012629",2020-08-01,2629,2020-08-27,2020-08-27,1,38202.7300,-2536.9900,1,38202.7300,4,5,3,3,1
"202009012629",2020-09-01,2629,2020-08-27,2020-08-27,0,0,0,1,38202.7300,34,3,2,3,0
"202010012629",2020-10-01,2629,2020-08-27,2020-10-07,1,8926.3000,-469.8100,2,47129.0300,24,4,3,3,1
"202011012629",2020-11-01,2629,2020-08-27,2020-10-07,0,0,0,2,47129.0300,54,3,3,3,1
"202012012629",2020-12-01,2629,2020-08-27,2020-10-07,0,0,0,2,47129.0300,85,2,3,3,1
"202101012629",2021-01-01,2629,2020-08-27,2020-10-07,0,0,0,2,47129.0300,116,2,3,3,0
"202102012629",2021-02-01,2629,2020-08-27,2021-02-26,1,11449.3100,-602.6000,3,58578.3400,2,5,3,3,1
