"mon_first","id","firstpurchase","lastpurchase","purchases","monetary","f3m","m3m","r","lifetime","f_btts","bt","rfm_recency","rfm_frequency","rfm_monetary"
2020-10-01,2493168,2019-12-09,2020-07-27,0,0.0,0,0.0,96,231,"0-0-0","{neutral,neutral}",3,3,3
2020-10-01,795432,2020-03-16,2020-05-04,0,0.0,0,0.0,180,49,"0-0-0","{neutral,neutral}",4,3,3
2020-10-01,2969556,2020-05-04,2020-05-04,0,0.0,0,0.0,180,0,"0-0-0","{neutral,neutral}",4,3,3
2020-10-01,3509760,2019-12-02,2019-12-02,0,0.0,0,0.0,334,0,"0-0-0","{neutral,neutral}",5,3,3
2020-10-01,723822,2019-12-02,2019-12-02,0,0.0,0,0.0,334,0,"0-0-0","{neutral,neutral}",5,3,3
2020-10-01,1098912,2019-12-02,2019-12-02,0,0.0,0,0.0,334,0,"0-0-0","{neutral,neutral}",5,3,3
2020-10-01,3293202,2019-12-02,2019-12-02,0,0.0,0,0.0,334,0,"0-0-0","{neutral,neutral}",5,3,3
2020-10-01,722280,2019-12-02,2019-12-02,0,0.0,0,0.0,334,0,"0-0-0","{neutral,neutral}",5,3,3
2020-10-01,706068,2019-12-02,2019-12-02,0,0.0,0,0.0,334,0,"0-0-0","{neutral,neutral}",5,3,3
2020-10-01,2795022,2019-12-02,2019-12-02,0,0.0,0,0.0,334,0,"0-0-0","{neutral,neutral}",5,3,3
2020-10-01,186105738,2019-12-02,2019-12-02,0,0.0,0,0.0,334,0,"0-0-0","{neutral,neutral}",5,3,3
2020-10-01,3295956,2019-12-09,2019-12-09,0,0.0,0,0.0,327,0,"0-0-0","{neutral,neutral}",5,3,3
2020-10-01,4512378,2019-12-09,2019-12-09,0,0.0,0,0.0,327,0,"0-0-0","{neutral,neutral}",5,3,3
2020-10-01,709122,2019-12-09,2019-12-09,0,0.0,0,0.0,327,0,"0-0-0","{neutral,neutral}",5,3,3
2020-10-01,773238,2020-08-10,2020-08-10,0,0.0,1,95.22,82,0,"1-0-0","{downgrade,neutral}",3,4,3
2020-10-01,725136,2019-12-23,2020-09-21,0,0.0,1,151.62,40,273,"0-1-0","{upgrade,downgrade}",2,3,3
2020-10-01,3683472,2020-08-24,2020-08-24,0,0.0,1,151.68,68,0,"1-0-0","{downgrade,neutral}",3,4,3
2020-10-01,3293652,2020-05-04,2020-09-14,0,0.0,1,187.26,47,133,"0-1-0","{upgrade,downgrade}",2,4,3
2020-10-01,186061500,2020-02-17,2020-09-21,0,0.0,1,239.16,40,217,"0-1-0","{upgrade,downgrade}",2,3,3
2020-10-01,4306482,2020-09-21,2020-09-21,0,0.0,1,246.06,40,0,"1-0",{downgrade},2,3,3
2020-10-01,702918,2020-02-10,2020-09-14,0,0.0,1,273.18,47,217,"0-1-0","{upgrade,downgrade}",2,4,3
2020-10-01,2525586,2019-12-09,2020-09-28,0,0.0,1,273.18,33,294,"0-1-0","{upgrade,downgrade}",2,3,3
2020-10-01,1093788,2019-12-16,2020-09-28,0,0.0,1,273.18,33,287,"0-1-0","{upgrade,downgrade}",2,3,3
2020-10-01,3037548,2019-12-23,2020-09-28,0,0.0,1,273.18,33,280,"0-1-0","{upgrade,downgrade}",2,3,3
2020-10-01,4280382,2019-12-23,2020-09-28,0,0.0,1,273.18,33,280,"0-1-0","{upgrade,downgrade}",2,3,3
2020-10-01,1147026,2020-07-13,2020-09-21,0,0.0,1,273.18,40,70,"0-1-0","{upgrade,downgrade}",2,3,3
2020-10-01,820302,2019-12-02,2020-08-17,0,0.0,1,273.36,75,259,"1-0-0","{downgrade,neutral}",3,4,3
2020-10-01,3505104,2020-01-20,2020-09-21,0,0.0,1,293.64,40,245,"0-1-0","{upgrade,downgrade}",2,3,3
2020-10-01,706776,2020-09-07,2020-09-07,0,0.0,1,356.76,54,0,"1-0",{downgrade},3,4,3
2020-10-01,717924,2020-02-24,2020-09-21,0,0.0,1,369.3,40,210,"0-1-0","{upgrade,downgrade}",2,3,3
2020-10-01,3580308,2020-10-12,2020-10-12,1,370.86,1,370.86,19,0,"1",,2,3,3
2020-10-01,1163154,2020-10-12,2020-10-12,1,391.14,1,391.14,19,0,"1",,2,3,3
2020-10-01,2472948,2020-10-05,2020-10-05,1,391.14,1,391.14,26,0,"1",,2,3,3
2020-10-01,3019500,2019-12-02,2020-10-19,1,391.14,1,391.14,12,322,"0-0-1","{neutral,upgrade}",1,3,3
2020-10-01,4467228,2020-09-21,2020-09-21,0,0.0,1,391.14,40,0,"1-0",{downgrade},2,3,3
2020-10-01,3494178,2020-03-16,2020-09-14,0,0.0,1,391.14,47,182,"0-1-0","{upgrade,downgrade}",2,4,3
2020-10-01,3795060,2019-12-02,2020-09-28,0,0.0,1,391.14,33,301,"0-1-0","{upgrade,downgrade}",2,3,3
2020-10-01,3633456,2019-12-02,2020-10-12,1,391.14,1,391.14,19,315,"0-0-1","{neutral,upgrade}",2,3,3
2020-10-01,847248,2020-08-17,2020-08-17,0,0.0,1,391.38,75,0,"1-0-0","{downgrade,neutral}",3,4,3
2020-10-01,840312,2020-05-11,2020-08-31,0,0.0,1,391.38,61,112,"1-0-0","{downgrade,neutral}",3,4,3
2020-10-01,950244,2020-08-03,2020-08-03,0,0.0,1,391.38,89,0,"1-0-0","{downgrade,neutral}",3,4,3
2020-10-01,730284,2019-12-09,2020-08-17,0,0.0,1,391.38,75,252,"1-0-0","{downgrade,neutral}",3,4,3
2020-10-01,840936,2019-12-02,2020-09-07,0,0.0,1,391.38,54,280,"0-1-0","{upgrade,downgrade}",3,4,3
2020-10-01,702330,2019-12-16,2020-08-17,0,0.0,1,391.38,75,245,"1-0-0","{downgrade,neutral}",3,4,3
2020-10-01,3849030,2020-08-03,2020-08-03,0,0.0,1,391.38,89,0,"1-0-0","{downgrade,neutral}",3,4,3
2020-10-01,3537840,2019-12-02,2020-08-17,0,0.0,1,391.38,75,259,"1-0-0","{downgrade,neutral}",3,4,3
2020-10-01,769788,2020-02-03,2020-10-26,1,150.42,3,454.86,5,266,"0-2-1","{upgrade,downgrade}",1,5,3
2020-10-01,3780912,2019-12-16,2020-10-19,1,120.84,2,501.0,12,308,"0-1-1","{upgrade,neutral}",1,4,3
2020-10-01,721656,2020-02-17,2020-10-12,1,546.36,1,546.36,19,238,"0-0-1","{neutral,upgrade}",2,3,3
2020-10-01,723192,2020-01-13,2020-10-19,1,595.98,1,595.98,12,280,"0-0-1","{neutral,upgrade}",1,3,3
2020-10-01,4137990,2020-09-14,2020-09-14,0,0.0,1,595.98,47,0,"1-0",{downgrade},2,4,3
2020-10-01,1128630,2020-02-03,2020-09-21,0,0.0,1,595.98,40,231,"0-1-0","{upgrade,downgrade}",2,3,3
2020-10-01,719166,2020-01-27,2020-08-31,0,0.0,1,596.4,61,217,"1-0-0","{downgrade,neutral}",3,4,3
2020-10-01,721590,2020-10-19,2020-10-19,1,616.26,1,616.26,12,0,"1",,1,3,3
2020-10-01,709080,2020-01-13,2020-10-12,1,620.82,1,620.82,19,273,"0-0-1","{neutral,upgrade}",2,3,3
2020-10-01,4015188,2020-08-10,2020-08-10,0,0.0,1,621.18,82,0,"1-0-0","{downgrade,neutral}",3,4,3
2020-10-01,714474,2020-05-25,2020-10-26,1,625.74,1,625.74,5,154,"0-0-1","{neutral,upgrade}",1,3,3
2020-10-01,971790,2020-05-25,2020-09-14,0,0.0,2,742.98,47,112,"0-2-0","{upgrade,downgrade}",3,4,3
2020-10-01,4060662,2019-12-09,2020-09-28,0,0.0,2,760.6800000000001,33,294,"1-1-0","{neutral,downgrade}",2,4,3
2020-10-01,3294840,2020-08-10,2020-08-17,0,0.0,2,782.76,75,7,"2-0-0","{downgrade,neutral}",3,4,3
2020-10-01,891720,2019-12-09,2020-09-14,0,0.0,1,782.82,47,280,"0-1-0","{upgrade,downgrade}",2,4,3
2020-10-01,1144464,2020-03-02,2020-08-10,0,0.0,1,782.82,82,161,"1-0-0","{downgrade,neutral}",3,4,3
2020-10-01,3649536,2020-01-27,2020-09-14,0,0.0,3,821.9399999999999,47,231,"1-2-0","{upgrade,downgrade}",3,4,3
2020-10-01,3557904,2020-01-27,2020-10-12,1,546.36,2,932.22,19,259,"1-0-1","{downgrade,upgrade}",1,4,3
2020-10-01,4317798,2019-12-09,2020-10-12,1,391.14,3,940.02,19,308,"0-2-1","{upgrade,downgrade}",2,5,3
2020-10-01,4217376,2020-10-26,2020-10-26,1,1023.0,1,1023.0,5,0,"1",,1,3,3
2020-10-01,3869526,2019-12-09,2020-09-21,0,0.0,1,1030.56,40,287,"0-1-0","{upgrade,downgrade}",2,3,3
2020-10-01,3231456,2019-12-02,2020-08-24,0,0.0,1,1031.22,68,266,"1-0-0","{downgrade,neutral}",3,4,3
2020-10-01,1156242,2020-03-23,2020-08-17,0,0.0,1,1031.22,75,147,"1-0-0","{downgrade,neutral}",3,4,3
2020-10-01,4527936,2020-08-10,2020-08-10,0,0.0,1,1031.22,82,0,"1-0-0","{downgrade,neutral}",3,4,3
2020-10-01,704394,2019-12-16,2020-09-07,0,0.0,1,1039.08,54,266,"0-1-0","{upgrade,downgrade}",3,4,3
2020-10-01,3869910,2020-01-20,2020-10-19,2,546.36,4,1092.9,12,273,"0-2-2","{upgrade,neutral}",1,5,3
2020-10-01,3295914,2020-02-17,2020-10-19,1,723.06,2,1114.1999999999998,12,245,"0-1-1","{upgrade,neutral}",1,4,3
2020-10-01,4491906,2020-02-03,2020-09-21,0,0.0,1,1173.36,40,231,"0-1-0","{upgrade,downgrade}",2,3,3
2020-10-01,996558,2019-12-23,2020-08-24,0,0.0,1,1174.2,68,245,"1-0-0","{downgrade,neutral}",3,4,3
2020-10-01,1007850,2020-04-13,2020-10-26,1,1208.76,1,1208.76,5,196,"0-0-1","{neutral,upgrade}",1,3,3
2020-10-01,3480588,2020-10-26,2020-10-26,1,1208.76,1,1208.76,5,0,"1",,1,3,3
2020-10-01,978294,2020-02-10,2020-10-05,1,273.18,4,1211.1,26,238,"1-2-1","{upgrade,downgrade}",2,5,4
2020-10-01,4324206,2020-09-28,2020-09-28,0,0.0,1,1217.7,33,0,"1-0",{downgrade},2,3,4
2020-10-01,958536,2020-09-21,2020-09-21,0,0.0,1,1217.7,40,0,"1-0",{downgrade},2,3,4
2020-10-01,715152,2020-03-30,2020-09-21,0,0.0,1,1217.7,40,175,"0-1-0","{upgrade,downgrade}",2,4,4
2020-10-01,4138896,2020-06-08,2020-09-21,0,0.0,1,1217.7,40,105,"0-1-0","{upgrade,downgrade}",2,4,4
2020-10-01,812592,2020-01-20,2020-09-14,0,0.0,1,1217.7,47,238,"0-1-0","{upgrade,downgrade}",2,4,4
2020-10-01,3287454,2019-12-02,2020-10-05,1,1217.7,1,1217.7,26,308,"0-0-1","{neutral,upgrade}",2,3,4
2020-10-01,3980538,2019-12-09,2020-09-14,0,0.0,1,1217.7,47,280,"0-1-0","{upgrade,downgrade}",2,4,4
2020-10-01,4557786,2020-10-12,2020-10-12,1,1217.7,1,1217.7,19,0,"1",,2,3,4
2020-10-01,3863898,2020-09-14,2020-09-14,0,0.0,1,1217.7,47,0,"1-0",{downgrade},3,4,4
2020-10-01,1151856,2020-03-30,2020-10-12,1,1217.7,1,1217.7,19,196,"0-0-1","{neutral,upgrade}",2,3,4
2020-10-01,3500928,2020-10-12,2020-10-12,1,1217.7,1,1217.7,19,0,"1",,2,3,4
2020-10-01,855264,2020-02-17,2020-10-19,1,1217.7,1,1217.7,12,245,"0-0-1","{neutral,upgrade}",1,3,4
2020-10-01,3700062,2020-10-19,2020-10-19,1,1217.7,1,1217.7,12,0,"1",,1,3,4
2020-10-01,3288972,2020-08-24,2020-08-24,0,0.0,1,1218.48,68,0,"1-0-0","{downgrade,neutral}",3,4,4
2020-10-01,1128612,2020-05-04,2020-08-31,0,0.0,1,1218.48,61,119,"1-0-0","{downgrade,neutral}",3,4,4
2020-10-01,716196,2019-12-09,2020-08-24,0,0.0,1,1218.48,68,259,"1-0-0","{downgrade,neutral}",3,4,4
2020-10-01,838134,2019-12-02,2020-08-24,0,0.0,1,1218.48,68,266,"1-0-0","{downgrade,neutral}",3,4,4
2020-10-01,714084,2020-08-24,2020-08-24,0,0.0,1,1218.48,68,0,"1-0-0","{downgrade,neutral}",3,4,4
2020-10-01,711450,2019-12-02,2020-08-03,0,0.0,1,1218.48,89,245,"1-0-0","{downgrade,neutral}",3,4,4
2020-10-01,3656058,2020-08-24,2020-08-24,0,0.0,1,1218.48,68,0,"1-0-0","{downgrade,neutral}",3,4,4
2020-10-01,723552,2019-12-16,2020-08-10,0,0.0,1,1218.48,82,238,"1-0-0","{downgrade,neutral}",3,4,4
2020-10-01,705708,2019-12-02,2020-08-17,0,0.0,1,1218.48,75,259,"1-0-0","{downgrade,neutral}",3,4,4
2020-10-01,3123714,2020-08-17,2020-08-17,0,0.0,1,1218.48,75,0,"1-0-0","{downgrade,neutral}",3,4,4
2020-10-01,720672,2019-12-16,2020-08-31,0,0.0,1,1218.48,61,259,"1-0-0","{downgrade,neutral}",3,4,4
2020-10-01,4522512,2019-12-23,2020-08-31,0,0.0,1,1218.48,61,252,"1-0-0","{downgrade,neutral}",3,4,4
2020-10-01,3205590,2020-08-31,2020-08-31,0,0.0,1,1218.48,61,0,"1-0-0","{downgrade,neutral}",3,4,4
2020-10-01,4362126,2020-09-07,2020-09-07,0,0.0,1,1227.72,54,0,"1-0",{downgrade},3,4,4
2020-10-01,4519146,2020-04-06,2020-09-07,0,0.0,1,1227.72,54,154,"0-1-0","{upgrade,downgrade}",3,4,4
2020-10-01,769446,2020-02-03,2020-09-21,0,0.0,1,1241.64,40,231,"0-1-0","{upgrade,downgrade}",2,3,4
2020-10-01,3282276,2020-03-23,2020-08-03,0,0.0,1,1366.68,89,133,"1-0-0","{downgrade,neutral}",3,4,4
2020-10-01,4532034,2020-08-31,2020-10-19,1,874.62,2,1500.8400000000001,12,49,"1-0-1","{downgrade,upgrade}",1,4,4
2020-10-01,968190,2019-12-16,2020-09-28,0,0.0,2,1652.04,33,287,"0-2-0","{upgrade,downgrade}",2,4,4
2020-10-01,3606660,2020-02-03,2020-08-24,0,0.0,2,1652.4,68,203,"2-0-0","{downgrade,neutral}",3,4,4
2020-10-01,1120224,2019-12-16,2020-10-12,1,391.14,4,1757.7000000000003,19,301,"2-1-1","{downgrade,neutral}",2,5,4
2020-10-01,712482,2019-12-16,2020-09-28,0,0.0,7,1778.58,33,287,"3-4-0","{upgrade,downgrade}",2,5,4
2020-10-01,795876,2019-12-09,2020-10-19,1,1173.36,2,1794.54,12,315,"1-0-1","{downgrade,upgrade}",1,4,4
2020-10-01,3296766,2019-12-09,2020-10-05,1,1798.5,1,1798.5,26,301,"0-0-1","{neutral,upgrade}",2,3,4
2020-10-01,4563516,2020-10-26,2020-10-26,1,1800.42,1,1800.42,5,0,"1",,1,3,4
2020-10-01,845964,2019-12-23,2020-09-21,0,0.0,1,1800.42,40,273,"0-1-0","{upgrade,downgrade}",2,3,4
2020-10-01,4516500,2020-09-21,2020-09-21,0,0.0,1,1800.42,40,0,"1-0",{downgrade},2,4,4
2020-10-01,3294702,2020-10-12,2020-10-12,2,1838.52,2,1838.52,19,0,"2",,2,4,4
2020-10-01,3293448,2020-01-06,2020-09-28,0,0.0,2,1862.46,33,266,"0-2-0","{upgrade,downgrade}",2,4,4
2020-10-01,712200,2020-01-13,2020-10-19,1,1866.96,1,1866.96,12,280,"0-0-1","{neutral,upgrade}",1,3,4
2020-10-01,4357686,2019-12-16,2020-10-12,1,1866.96,1,1866.96,19,301,"0-0-1","{neutral,upgrade}",2,3,4
2020-10-01,2401158,2020-09-28,2020-09-28,0,0.0,1,1866.96,33,0,"1-0",{downgrade},2,3,4
2020-10-01,709824,2019-12-16,2020-10-19,2,1173.3600000000001,4,1956.1200000000001,12,308,"2-0-2","{downgrade,upgrade}",1,5,4
2020-10-01,2400312,2020-08-31,2020-10-05,1,273.18,3,1994.0400000000002,26,35,"2-0-1","{downgrade,upgrade}",2,5,4
2020-10-01,3124416,2019-12-23,2020-10-12,1,1030.56,2,2061.7799999999997,19,294,"1-0-1","{downgrade,upgrade}",2,4,4
2020-10-01,2497284,2020-01-13,2020-08-03,0,0.0,1,2062.56,89,203,"1-0-0","{downgrade,neutral}",3,4,4
2020-10-01,4525932,2019-12-30,2020-10-26,1,1588.74,2,2122.56,5,301,"1-0-1","{downgrade,upgrade}",1,4,4
2020-10-01,721512,2019-12-09,2020-09-21,0,0.0,4,2186.28,40,287,"3-1-0","{downgrade,downgrade}",2,5,4
2020-10-01,709266,2020-02-03,2020-09-21,0,0.0,1,2186.82,40,231,"0-1-0","{upgrade,downgrade}",2,4,4
2020-10-01,841224,2020-09-28,2020-09-28,0,0.0,1,2246.82,33,0,"1-0",{downgrade},2,3,4
2020-10-01,719022,2019-12-02,2020-10-19,3,629.58,6,2361.48,12,322,"1-2-3","{upgrade,upgrade}",1,5,4
2020-10-01,3287460,2020-09-21,2020-10-19,1,1208.76,2,2426.46,12,28,"1-1",{neutral},1,4,4
2020-10-01,4245594,2019-12-09,2020-10-26,1,1208.76,2,2427.24,5,322,"1-0-1","{downgrade,upgrade}",1,4,4
2020-10-01,2444430,2020-06-01,2020-09-21,0,0.0,2,2435.4,40,112,"0-2-0","{upgrade,downgrade}",2,4,4
2020-10-01,720036,2019-12-16,2020-09-21,0,0.0,1,2435.46,40,280,"0-1-0","{upgrade,downgrade}",2,3,4
2020-10-01,3295452,2020-07-20,2020-10-05,1,2435.46,1,2435.46,26,77,"0-0-1","{neutral,upgrade}",2,3,4
2020-10-01,2776986,2019-12-23,2020-09-14,0,0.0,2,2436.1800000000003,47,266,"1-1-0","{neutral,downgrade}",2,4,4
2020-10-01,766104,2020-01-20,2020-10-19,1,1217.7,2,2436.1800000000003,12,273,"1-0-1","{downgrade,upgrade}",1,4,4
2020-10-01,3234288,2020-08-10,2020-10-19,1,1217.7,2,2436.1800000000003,12,70,"1-0-1","{downgrade,upgrade}",1,4,4
2020-10-01,794808,2020-08-31,2020-09-21,0,0.0,2,2436.1800000000003,40,21,"1-1-0","{neutral,downgrade}",2,4,4
2020-10-01,1114524,2019-12-02,2020-09-07,0,0.0,2,2436.96,54,280,"1-1-0","{neutral,downgrade}",3,4,4
2020-10-01,3782268,2020-03-30,2020-08-31,0,0.0,1,2437.02,61,154,"1-0-0","{downgrade,neutral}",3,4,4
2020-10-01,1169322,2019-12-02,2020-10-26,2,2460.12,2,2460.12,5,329,"0-0-2","{neutral,upgrade}",1,4,4
2020-10-01,2458692,2020-09-28,2020-09-28,0,0.0,1,2483.28,33,0,"1-0",{downgrade},2,3,4
2020-10-01,819204,2020-09-07,2020-09-14,0,0.0,2,2673.36,47,7,"2-0",{downgrade},3,4,4
2020-10-01,2518014,2020-02-03,2020-10-26,2,1597.02,3,2815.5,5,266,"0-1-2","{upgrade,upgrade}",1,5,4
2020-10-01,777600,2020-10-12,2020-10-12,1,2992.08,1,2992.08,19,0,"1",,2,3,4
2020-10-01,3644970,2019-12-23,2020-10-26,1,2996.82,1,2996.82,5,308,"0-0-1","{neutral,upgrade}",1,3,4
2020-10-01,2410272,2019-12-30,2020-09-21,0,0.0,1,2996.82,40,266,"0-1-0","{upgrade,downgrade}",2,3,4
2020-10-01,717612,2019-12-02,2020-09-07,0,0.0,1,2996.82,54,280,"0-1-0","{upgrade,downgrade}",3,4,4
2020-10-01,708996,2020-09-21,2020-09-21,0,0.0,1,2996.82,40,0,"1-0",{downgrade},2,3,4
2020-10-01,3290940,2019-12-23,2020-10-19,1,273.18,7,3052.7999999999997,12,301,"3-3-1","{neutral,downgrade}",1,5,4
2020-10-01,2401422,2019-12-02,2020-08-24,0,0.0,2,3078.84,68,266,"2-0-0","{downgrade,neutral}",3,4,4
2020-10-01,3293754,2020-08-17,2020-08-17,0,0.0,3,3153.2400000000002,75,0,"3-0-0","{downgrade,neutral}",3,5,4
2020-10-01,3652644,2020-08-03,2020-08-03,0,0.0,1,3161.64,89,0,"1-0-0","{downgrade,neutral}",3,4,4
2020-10-01,2815272,2019-12-02,2020-09-21,0,0.0,1,3266.94,40,294,"0-1-0","{upgrade,downgrade}",2,3,4
2020-10-01,4423878,2020-08-03,2020-09-07,0,0.0,2,3465.3,54,35,"1-1-0","{neutral,downgrade}",3,4,4
2020-10-01,3786252,2019-12-02,2020-10-26,1,1208.76,3,3465.54,5,329,"0-2-1","{upgrade,downgrade}",1,5,4
2020-10-01,812190,2020-01-13,2020-08-10,0,0.0,2,3466.8,82,210,"2-0-0","{downgrade,neutral}",3,4,4
2020-10-01,1138506,2019-12-02,2020-10-12,1,391.14,6,3593.4,19,315,"1-4-1","{upgrade,downgrade}",2,5,4
2020-10-01,714660,2019-12-02,2020-10-19,1,2246.82,2,3646.26,12,322,"0-1-1","{upgrade,neutral}",1,4,4
2020-10-01,707292,2019-12-09,2020-09-28,0,0.0,3,3653.88,33,294,"1-2-0","{upgrade,downgrade}",2,5,4
2020-10-01,3764646,2019-12-02,2020-10-19,1,1217.7,3,3654.66,12,322,"2-0-1","{downgrade,upgrade}",1,5,4
2020-10-01,4384494,2020-01-13,2020-08-10,0,0.0,1,3655.5,82,210,"1-0-0","{downgrade,neutral}",3,4,4
2020-10-01,3287622,2020-03-16,2020-08-31,0,0.0,2,3655.5,61,168,"2-0-0","{downgrade,neutral}",3,4,4
2020-10-01,3288000,2019-12-09,2020-09-21,0,0.0,3,3663.12,40,287,"0-3-0","{upgrade,downgrade}",2,5,4
2020-10-01,992616,2020-08-10,2020-08-10,0,0.0,1,3687.24,82,0,"1-0-0","{downgrade,neutral}",3,4,4
2020-10-01,2781888,2020-01-13,2020-09-14,0,0.0,1,3718.38,47,245,"0-1-0","{upgrade,downgrade}",2,4,4
2020-10-01,718686,2020-06-15,2020-08-31,0,0.0,2,3720.72,61,77,"2-0-0","{downgrade,neutral}",3,4,4
2020-10-01,708456,2020-09-28,2020-09-28,0,0.0,1,3733.92,33,0,"1-0",{downgrade},2,3,4
2020-10-01,718446,2020-06-01,2020-09-21,0,0.0,3,3740.1,40,112,"0-3-0","{upgrade,downgrade}",2,4,4
2020-10-01,705462,2019-12-02,2020-10-26,3,1818.3000000000002,7,3763.2000000000003,5,329,"4-0-3","{downgrade,upgrade}",1,5,4
2020-10-01,3287838,2019-12-02,2020-10-12,1,546.36,10,3793.86,19,315,"5-4-1","{downgrade,downgrade}",2,5,4
2020-10-01,776202,2019-12-23,2020-10-19,1,620.82,6,4113.9,12,301,"4-1-1","{downgrade,neutral}",1,5,4
2020-10-01,702936,2019-12-16,2020-09-21,0,0.0,3,4153.26,40,280,"1-2-0","{upgrade,downgrade}",2,4,4
2020-10-01,2521392,2019-12-23,2020-10-26,5,3546.9000000000005,7,4213.68,5,308,"0-2-5","{upgrade,upgrade}",1,5,4
2020-10-01,715722,2020-01-13,2020-10-19,1,544.32,4,4642.379999999999,12,280,"2-1-1","{downgrade,neutral}",1,5,4
2020-10-01,2781342,2020-03-23,2020-09-21,0,0.0,1,4824.78,40,182,"0-1-0","{upgrade,downgrade}",2,3,4
2020-10-01,3286530,2019-12-02,2020-10-26,2,2426.46,4,4862.64,5,329,"1-1-2","{neutral,upgrade}",1,5,4
2020-10-01,712338,2020-03-16,2020-10-12,1,2435.46,2,4870.92,19,210,"0-1-1","{upgrade,neutral}",2,4,4
2020-10-01,1038324,2020-01-13,2020-10-12,2,2435.4,3,4872.42,19,273,"1-0-2","{downgrade,upgrade}",2,5,4
2020-10-01,709416,2019-12-02,2020-09-28,0,0.0,3,4873.2,33,301,"2-1-0","{downgrade,downgrade}",2,5,4
2020-10-01,714942,2019-12-02,2020-08-24,0,0.0,1,4873.98,68,266,"1-0-0","{downgrade,neutral}",3,4,4
2020-10-01,2473068,2019-12-02,2020-09-28,0,0.0,3,4888.98,33,301,"1-2-0","{upgrade,downgrade}",2,5,4
2020-10-01,720708,2019-12-09,2020-10-26,2,1471.1399999999999,5,4908.54,5,322,"1-2-2","{upgrade,neutral}",1,5,4
2020-10-01,718500,2020-03-16,2020-10-12,1,3386.4,2,5136.84,19,210,"0-1-1","{upgrade,neutral}",2,4,4
2020-10-01,708534,2019-12-02,2020-10-19,3,3495.2400000000002,6,5358.42,12,322,"1-2-3","{upgrade,upgrade}",1,5,5
2020-10-01,2438358,2019-12-16,2020-10-26,1,1208.76,3,5406.12,5,315,"0-2-1","{upgrade,downgrade}",1,5,5
2020-10-01,2422620,2019-12-09,2020-10-19,2,3056.28,5,5515.98,12,315,"1-2-2","{upgrade,neutral}",1,5,5
2020-10-01,2471094,2019-12-02,2020-10-12,2,2435.4,6,5537.1,19,315,"4-0-2","{downgrade,upgrade}",2,5,5
2020-10-01,2490618,2020-10-19,2020-10-19,1,5559.66,1,5559.66,12,0,"1",,1,3,5
2020-10-01,4118208,2019-12-02,2020-10-19,2,2439.3,5,5642.76,12,322,"2-1-2","{downgrade,upgrade}",1,5,5
2020-10-01,849222,2019-12-02,2020-10-19,1,595.98,2,5791.379999999999,12,322,"0-1-1","{upgrade,neutral}",1,4,5
2020-10-01,704724,2020-02-24,2020-09-28,0,0.0,4,5902.9800000000005,33,217,"3-1-0","{downgrade,downgrade}",2,5,5
2020-10-01,857472,2019-12-02,2020-09-21,0,0.0,4,5938.380000000001,40,294,"3-1-0","{downgrade,downgrade}",2,5,5
2020-10-01,1115760,2020-08-24,2020-08-24,0,0.0,1,5993.7,68,0,"1-0-0","{downgrade,neutral}",3,4,5
2020-10-01,2493162,2019-12-02,2020-10-12,1,6088.62,1,6088.62,19,315,"0-0-1","{neutral,upgrade}",1,3,5
2020-10-01,3289728,2019-12-02,2020-09-28,0,0.0,1,6088.62,33,301,"0-1-0","{upgrade,downgrade}",2,3,5
2020-10-01,702630,2019-12-02,2020-08-31,0,0.0,3,6092.52,61,273,"3-0-0","{downgrade,neutral}",3,5,5
2020-10-01,765978,2019-12-30,2020-08-31,0,0.0,1,6092.58,61,245,"1-0-0","{downgrade,neutral}",3,4,5
2020-10-01,2959992,2019-12-02,2020-10-26,1,1208.76,2,6109.74,5,329,"0-1-1","{upgrade,neutral}",1,4,5
2020-10-01,712932,2019-12-02,2020-10-19,2,2435.4,7,6575.82,12,322,"4-1-2","{downgrade,upgrade}",1,5,5
2020-10-01,1115280,2019-12-02,2020-10-26,5,3542.9999999999995,12,6750.84,5,329,"2-5-5","{upgrade,neutral}",1,5,5
2020-10-01,2820768,2019-12-02,2020-10-05,1,1217.7,6,6839.279999999999,26,308,"4-1-1","{downgrade,neutral}",2,5,5
2020-10-01,793266,2020-03-09,2020-10-19,1,273.18,4,6945.120000000001,12,224,"1-2-1","{upgrade,downgrade}",1,5,5
2020-10-01,706056,2019-12-02,2020-09-28,0,0.0,2,6993.120000000001,33,301,"1-1-0","{neutral,downgrade}",2,4,5
2020-10-01,3679404,2019-12-23,2020-10-19,2,2435.4,6,7120.5,12,301,"1-3-2","{upgrade,downgrade}",1,5,5
2020-10-01,3297876,2019-12-09,2020-10-19,2,1877.34,5,7132.74,12,315,"0-3-2","{upgrade,downgrade}",1,5,5
2020-10-01,1152846,2019-12-16,2020-10-26,4,5338.26,7,7142.1,5,315,"2-1-4","{downgrade,upgrade}",1,5,5
2020-10-01,1128624,2019-12-09,2020-10-26,3,3457.0200000000004,6,7213.380000000001,5,322,"2-1-3","{downgrade,upgrade}",1,5,5
2020-10-01,757332,2019-12-16,2020-10-19,5,2110.86,13,7230.18,12,308,"4-4-5","{neutral,upgrade}",1,5,5
2020-10-01,3296412,2019-12-09,2020-10-05,2,6032.58,3,7251.0599999999995,26,301,"1-0-2","{downgrade,upgrade}",2,5,5
2020-10-01,952350,2020-01-20,2020-10-26,1,7315.74,1,7315.74,5,280,"0-0-1","{neutral,upgrade}",1,3,5
